step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
549,27.460000,44.951172,-55.491748,0.316935,13.870495,0.008788,0.000591,0.076519,0.002589,-0.004489,1.541766,0.002493,-0.000708,0.696769,0.717291,1,10.015667,99.986305,48.534972,34,37,48,39.666666666666664,10,49.416024,-0.016763,0.400000,0
550,27.510000,44.970298,-54.798490,0.316963,13.870492,-0.003586,0.000356,0.077292,0.002693,-0.004477,1.545614,0.002527,-0.000663,0.698147,0.715949,1,10.073285,99.990036,48.577440,129,123,122,124.66666666666667,10,49.416022,-0.016801,0.400000,0
551,27.560000,44.986537,-54.105159,0.316972,13.870451,-0.007029,0.000153,0.077237,0.002286,-0.004475,1.549483,0.002382,-0.000799,0.699531,0.714598,1,10.185584,99.821014,48.705356,132,127,126,128.33333333333334,10,49.416055,-0.016954,0.400000,0
552,27.610000,45.000187,-53.411775,0.316969,13.870372,0.007265,0.000115,0.076495,0.002346,-0.004478,1.553321,0.002406,-0.000775,0.700901,0.713254,1,10.329428,99.977562,48.890111,137,132,131,133.33333333333334,10,49.416050,-0.016838,0.400000,0
553,27.660000,45.011354,-52.718351,0.316958,13.870341,0.004280,0.000078,0.076884,0.002707,-0.004483,1.557152,0.002538,-0.000645,0.702266,0.711910,1,10.427929,99.973679,49.154188,56,63,82,67.0,10,49.416030,-0.016738,0.400000,0
554,27.710000,45.019696,-52.024884,0.316942,13.870409,-0.008021,0.000020,0.077398,0.002487,-0.004491,1.561016,0.002464,-0.000721,0.703640,0.710552,1,10.437343,99.944260,49.403254,56,63,82,67.0,10,49.416042,-0.016892,0.400000,0
555,27.760000,45.025266,-51.331388,0.316929,13.870402,0.000724,0.000105,0.076758,0.002252,-0.004497,1.564870,0.002384,-0.000801,0.705008,0.709195,1,10.439218,99.996719,49.712912,132,127,125,128.0,10,49.416048,-0.016913,0.400000,0
556,27.810000,45.028370,-50.637878,0.316926,13.870373,0.008411,0.000223,0.076552,0.002586,-0.004497,1.568696,0.002503,-0.000678,0.706363,0.707845,1,10.436457,99.973717,49.864391,131,126,124,127.0,10,49.416031,-0.016751,0.400000,0
557,27.860000,45.028810,-49.944360,0.316926,13.870443,-0.003873,0.000202,0.077270,0.002657,-0.004496,1.572545,0.002530,-0.000648,0.707724,0.706484,1,10.432371,99.955498,49.977451,56,63,82,67.0,10,49.416023,-0.016808,0.000000,0
558,27.910000,45.026092,-49.250117,0.316760,13.891330,-0.009905,-0.002857,0.051763,0.002277,-0.004622,1.575826,0.002441,-0.000823,0.708882,0.705322,1,10.427741,99.973106,50.086214,128,123,121,124.0,10,49.435256,-0.010647,0.000000,0
559,27.960000,45.021479,-48.555741,0.316681,13.886454,-0.008794,0.000178,0.041904,0.001731,-0.004669,1.578022,0.002267,-0.001030,0.709656,0.704544,1,10.423054,99.982574,50.236051,56,63,82,67.0,10,49.435133,-0.008875,0.400000,0
560,28.010000,45.015666,-47.862146,0.316882,13.866776,-0.011520,0.004107,0.037069,0.001251,-0.004504,1.579960,0.002040,-0.001141,0.710338,0.703857,1,1.949826,99.995338,50.342504,124,119,117,120.0,10,49.415550,-0.007924,0.400000,0
561,28.060000,45.008543,-47.168633,0.317039,13.872625,-0.010317,0.001307,0.034303,0.000629,-0.004393,1.581730,0.001783,-0.001321,0.710961,0.703228,1,10.432044,99.961029,50.453310,123,117,116,118.66666666666667,10,49.415860,-0.007447,0.000000,0
562,28.110000,45.000248,-46.474344,0.316930,13.892477,0.003788,-0.002855,0.021872,0.000570,-0.004492,1.583124,0.001798,-0.001375,0.711450,0.702733,1,10.469713,99.977737,50.698375,56,63,82,67.0,10,49.435477,-0.004492,0.000000,0
563,28.160000,44.991172,-45.779986,0.316846,13.886778,-0.002846,-0.000627,0.000958,0.000714,-0.004559,1.583637,0.001873,-0.001347,0.711631,0.702550,1,10.294207,99.982590,50.584201,56,63,82,67.0,10,49.435210,0.000212,0.000000,0
564,28.210000,44.981679,-45.085703,0.316827,13.887154,-0.024220,0.000083,-0.026092,-0.000043,-0.004568,1.582936,0.001610,-0.001620,0.711384,0.702800,1,9.747707,99.965828,50.548214,56,63,82,67.0,10,49.434953,0.006028,0.000000,0
565,28.260000,44.973045,-44.391200,0.316795,13.900487,0.015323,-0.001886,0.079182,-0.000557,-0.004584,1.583410,0.001435,-0.001808,0.711550,0.702632,1,9.902890,99.976372,50.718565,121,116,115,117.33333333333333,10,49.428840,-0.026837,0.000000,0
566,28.310000,44.963580,-43.696546,0.316804,13.884510,0.059582,0.002777,0.122267,0.001812,-0.004566,1.589604,0.002264,-0.000953,0.713724,0.700423,1,9.959986,99.965614,51.143612,56,63,83,67.33333333333333,10,49.436613,-0.025054,0.000000,0
567,28.360000,44.950086,-43.002570,0.316971,13.881901,0.046193,0.002570,0.147969,0.004390,-0.004444,1.596131,0.003123,0.000020,0.716007,0.698086,1,9.882703,99.983940,51.163558,61,66,85,70.66666666666667,10,49.434735,-0.031933,0.000000,0
568,28.410000,44.931029,-42.306901,0.316649,13.948385,-0.012707,-0.010140,0.051018,0.005317,-0.004726,1.601840,0.003547,0.000264,0.717997,0.696038,1,9.701506,99.993767,51.146692,61,66,85,70.66666666666667,10,49.429281,0.000438,0.000000,0
569,28.460000,44.907785,-41.611495,0.316619,13.887889,-0.072279,0.006200,-0.077190,0.002711,-0.004745,1.600304,0.002646,-0.000680,0.717461,0.696593,1,9.827557,99.995453,51.308483,61,66,85,70.66666666666667,10,49.438671,0.017260,0.000000,0
570,28.510000,44.885680,-40.917782,0.317038,13.882950,-0.100706,0.005513,-0.161699,-0.001728,-0.004408,1.594107,0.000972,-0.002158,0.715297,0.698817,2,10.360647,99.995628,51.414732,54,55,69,59.333333333333336,10,49.433521,0.035685,0.000000,0
571,28.560000,44.869566,-40.223873,0.317277,13.881778,-0.079332,0.002952,-0.147023,-0.006396,-0.004240,1.585702,-0.000734,-0.003766,0.712347,0.701817,2,10.541696,99.993004,51.540884,118,114,113,115.0,10,49.435297,0.029455,0.000000,0
572,28.610000,44.860978,-39.529883,0.317354,13.878173,0.002400,0.000850,-0.109785,-0.008015,-0.004215,1.579608,-0.001324,-0.004330,0.710202,0.703983,2,10.524066,99.998444,51.846579,124,118,116,119.33333333333333,10,49.436173,0.022925,0.000000,0
573,28.660000,44.857499,-38.835821,0.317275,13.887420,0.061666,-0.003039,-0.065375,-0.005961,-0.004309,1.575297,-0.000576,-0.003632,0.708687,0.705513,2,10.285560,99.999985,52.061386,126,121,119,122.0,10,49.433602,0.013216,0.000000,0
574,28.710000,44.857286,-38.141479,0.317074,13.886339,0.071424,-0.002543,-0.009196,-0.002464,-0.004460,1.573605,0.000709,-0.002447,0.708095,0.706113,2,10.086396,99.956528,51.793218,56,63,82,67.0,10,49.435074,0.001387,0.000000,0
575,28.760000,44.856967,-37.447150,0.316898,13.886819,0.050434,-0.001525,0.010879,0.000600,-0.004558,1.573888,0.001826,-0.001396,0.708198,0.706011,2,9.580244,99.984421,51.849918,128,123,121,124.0,10,49.435062,-0.002469,0.000000,0
576,28.810000,44.855195,-36.752801,0.316783,13.887169,0.019942,-0.000378,0.000862,0.002264,-0.004599,1.574270,0.002428,-0.000821,0.708333,0.705873,2,9.811647,99.992867,51.843709,128,122,120,123.33333333333333,10,49.434997,-0.000023,0.000000,0
577,28.860000,44.852662,-36.058437,0.316748,13.887468,-0.015662,0.000444,-0.005299,0.002181,-0.004591,1.574106,0.002396,-0.000848,0.708275,0.705932,2,9.771708,99.998123,51.624679,56,63,82,67.0,10,49.434993,0.001216,0.000000,0
578,28.910000,44.849972,-35.364064,0.316778,13.887609,-0.033724,0.000834,-0.001257,0.000699,-0.004555,1.573924,0.001860,-0.001361,0.708211,0.705998,2,9.794521,99.998940,51.590638,128,122,121,123.66666666666667,10,49.434990,0.000107,0.000000,0
579,28.960000,44.847524,-34.669687,0.316845,13.887622,-0.010669,0.000813,0.014260,-0.000483,-0.004513,1.574263,0.001428,-0.001764,0.708329,0.705879,2,9.830646,99.997833,51.259990,127,122,120,123.0,10,49.434992,-0.003467,0.000000,0
580,29.010000,44.844852,-33.975315,0.316916,13.887540,0.011218,0.000545,-0.002046,-0.000132,-0.004479,1.574678,0.001540,-0.001627,0.708476,0.705731,2,9.902414,99.918747,51.288839,56,63,83,67.33333333333333,10,49.434996,0.000739,0.000000,0
581,29.060000,44.842031,-33.280946,0.316967,13.887397,-0.007715,0.000210,-0.018130,-0.000052,-0.004462,1.574096,0.001562,-0.001593,0.708271,0.705938,2,10.018895,99.979355,51.345012,127,122,120,123.0,10,49.435048,0.004212,0.000000,0
582,29.110000,44.839984,-32.625724,0.323823,12.908395,-0.006669,-0.247318,-0.011270,-0.000532,-0.013085,1.573413,0.004444,-0.004808,0.708015,0.706167,2,3.530306,99.991447,50.779694,143,141,142,142.0,10,49.446992,0.006610,0.000000,0
583,29.160000,44.838366,-31.980942,0.327587,12.885707,-0.003527,-0.097102,-0.008940,-0.000754,-0.021075,1.572920,0.007193,-0.007710,0.707815,0.706319,2,10.378601,99.989899,50.747913,165,163,159,162.33333333333334,10,49.440240,0.009566,0.000000,0
584,29.210000,44.837169,-31.321536,0.323239,13.410532,0.001885,-0.091817,0.005367,-0.000863,-0.025616,1.571968,0.008757,-0.009356,0.707459,0.706638,2,1.717638,99.961769,50.752039,57,64,84,68.33333333333333,10,49.334737,-0.010470,0.000000,0
585,29.260000,44.836213,-30.636160,0.312973,13.874052,0.019422,-0.056615,0.034762,-0.000147,-0.029414,1.574095,0.010365,-0.010434,0.708195,0.705864,2,6.534387,99.938805,50.810438,128,124,123,125.0,10,49.407492,-0.005603,0.000000,0
586,29.310000,44.833456,-29.941240,0.309193,13.851119,0.022406,0.169249,0.000106,0.000864,-0.027887,1.574691,0.010183,-0.009534,0.708418,0.705655,2,11.214001,99.982498,50.725541,140,137,136,137.66666666666666,10,49.397114,0.000310,0.000000,0
587,29.360000,44.828631,-29.243866,0.326897,13.985892,-0.026732,0.205016,-0.085251,0.002141,-0.018084,1.572139,0.007154,-0.005632,0.707559,0.706596,2,2.206236,99.955833,50.541148,162,160,158,160.0,10,49.419880,0.020322,0.000000,0
588,29.410000,44.827529,-28.545486,0.347162,13.958244,-0.081495,0.199432,-0.098994,-0.001254,-0.007687,1.567008,0.002269,-0.003165,0.705759,0.708441,2,10.769179,99.998642,50.422453,135,133,133,133.66666666666666,10,49.430191,0.021016,0.000000,0
589,29.460000,44.830663,-27.848533,0.364200,13.934072,-0.037621,0.127581,-0.070314,-0.004324,0.000279,1.562723,-0.001633,-0.001424,0.704245,0.709953,2,4.095983,99.989822,50.212544,56,62,82,66.66666666666667,10,49.432614,0.014315,0.000000,0
590,29.510000,44.837433,-27.152824,0.373554,13.903930,0.027391,0.039795,-0.052837,-0.004095,0.003992,1.559757,-0.002859,-0.000021,0.703193,0.710993,2,6.084664,99.998573,50.098335,127,117,112,118.66666666666667,10,49.437101,0.011016,0.000000,0
591,29.560000,44.846918,-26.458499,0.374769,13.878797,0.037752,-0.030078,-0.016906,-0.002298,0.003765,1.558039,-0.002140,0.000532,0.702582,0.711599,2,6.794393,99.994484,49.678448,56,62,81,66.33333333333333,10,49.439034,0.003275,0.000000,0
592,29.610000,44.856997,-25.765079,0.370037,13.866113,0.029076,-0.066484,0.004631,-0.000672,0.001024,1.557903,-0.000599,0.000128,0.702534,0.711650,2,9.911643,99.979889,49.086812,125,115,109,116.33333333333333,10,49.439173,-0.001201,0.000000,0
593,29.660000,44.866490,-25.071971,0.362720,13.864343,0.029887,-0.069552,0.011499,0.000794,-0.002509,1.558382,0.001164,-0.000613,0.702704,0.711481,2,0.638292,99.998978,49.438868,130,123,120,124.33333333333333,10,49.437906,-0.002585,0.000000,0
594,29.710000,44.875271,-24.379297,0.355960,13.844503,0.016461,0.063281,0.008643,0.001973,-0.002839,1.558881,0.001699,-0.000316,0.702882,0.711305,2,3.385705,99.986504,49.382596,130,124,121,125.0,10,49.433068,-0.002875,0.000000,0
595,29.760000,44.883224,-23.685554,0.351297,13.917579,-0.023893,0.112410,0.010607,0.001369,0.002788,1.559427,-0.000494,0.001472,0.703074,0.711115,2,9.484339,99.999321,48.915001,125,115,109,116.33333333333333,10,49.420151,-0.002252,0.000000,0
596,29.810000,44.890443,-22.989021,0.349510,13.925863,-0.018894,0.091807,0.006029,0.000058,0.007872,1.559863,-0.002747,0.002819,0.703225,0.710956,2,12.626344,99.996330,49.073473,139,130,123,130.66666666666666,10,49.433838,-0.001387,0.000000,0
597,29.860000,44.897794,-22.293430,0.351056,13.905394,0.004743,0.049490,0.003741,-0.000104,0.011250,1.560076,-0.003993,0.003962,0.703295,0.710876,2,13.362473,99.995506,49.078350,62,63,66,63.666666666666664,10,49.434982,-0.000790,0.000000,0
598,29.910000,44.905267,-21.598607,0.354374,13.893170,-0.031001,-0.013940,0.005522,-0.000689,0.012413,1.560294,-0.004610,0.004169,0.703372,0.710795,2,14.001564,99.987823,48.969034,62,63,66,63.666666666666664,10,49.440002,-0.000385,0.000000,0
599,29.960000,44.912420,-20.905736,0.342158,13.836249,0.002382,-0.145809,0.004833,-0.001465,0.006914,1.560535,-0.002953,0.001941,0.703467,0.710719,2,9.563375,99.994629,48.836920,17,19,24,20.0,10,49.444957,-0.001195,0.000000,0
600,30.010000,44.919725,-20.214186,0.324703,13.839342,0.025726,-0.151653,0.003743,-0.000617,-0.000805,1.560781,0.000064,-0.000503,0.703557,0.710639,2,7.647976,99.994766,48.257309,126,116,110,117.33333333333333,10,49.440712,-0.000746,0.000000,0
601,30.060000,44.927144,-19.522053,0.310443,13.852282,0.018643,-0.106645,0.010527,0.000585,-0.007178,1.561118,0.002733,-0.002344,0.703673,0.710515,3,9.804225,99.998024,48.474079,137,134,134,135.0,10,49.437321,-0.002201,0.000000,0
602,30.110000,44.933893,-18.828963,0.302802,13.871230,-0.005441,-0.042612,0.014062,0.000752,-0.010606,1.561768,0.004000,-0.003502,0.703899,0.710280,3,16.709455,99.998390,48.312594,141,139,140,140.0,10,49.433980,-0.003005,0.000000,0
603,30.160000,44.939860,-18.134860,0.302019,13.889724,0.000123,0.013757,0.015292,0.000499,-0.010975,1.562512,0.004041,-0.003720,0.704162,0.710018,3,17.459949,99.993881,48.197756,141,140,140,140.33333333333334,10,49.432086,-0.003412,0.000000,0
604,30.210000,44.945446,-17.440006,0.306124,13.902105,0.008708,0.047187,0.011804,0.000880,-0.009179,1.563186,0.003545,-0.002948,0.704405,0.709783,3,18.120512,99.993462,48.130589,138,136,136,136.66666666666666,10,49.431746,-0.002453,0.000000,0
605,30.260000,44.950498,-16.744796,0.312263,13.906037,-0.012365,0.054681,0.005205,0.000754,-0.006499,1.563603,0.002557,-0.002040,0.704556,0.709641,3,11.753211,99.997314,48.015142,133,129,128,130.0,10,49.432552,-0.000916,0.000000,0
606,30.310000,44.955120,-16.049613,0.317870,13.902584,-0.015105,0.042516,0.005700,-0.000141,-0.004070,1.563851,0.001384,-0.001494,0.704645,0.709557,3,10.370279,99.992676,48.221104,129,123,120,124.0,10,49.433895,-0.001342,0.000000,0
607,30.360000,44.959772,-15.354718,0.321374,13.895381,0.008727,0.021000,0.004509,-0.000163,-0.002574,1.564103,0.000849,-0.000971,0.704736,0.709469,3,9.337257,99.951118,47.683661,127,119,115,120.33333333333333,10,49.435141,-0.001007,0.000000,0
608,30.410000,44.964584,-14.660194,0.322363,13.888014,0.005860,-0.000016,0.008215,0.000312,-0.002172,1.564410,0.000876,-0.000661,0.704845,0.709361,3,17.587540,99.992325,47.619701,127,118,113,119.33333333333333,10,49.435940,-0.001690,0.000000,0
609,30.460000,44.968937,-13.965969,0.321337,13.882997,-0.007673,-0.014117,0.010823,0.000130,-0.002632,1.564909,0.000974,-0.000887,0.705022,0.709185,3,7.264197,99.983971,47.459280,127,118,114,119.66666666666667,10,49.436200,-0.002343,0.000000,0
610,30.510000,44.972821,-13.271906,0.319267,13.881009,0.005958,-0.019138,0.012034,0.000059,-0.003524,1.565486,0.001263,-0.001228,0.705226,0.708981,3,18.847427,99.976250,47.520975,127,120,116,121.0,10,49.436003,-0.002701,0.000000,0
611,30.560000,44.976554,-12.577859,0.317134,13.881589,0.012853,-0.016498,0.013998,0.000684,-0.004426,1.566131,0.001804,-0.001327,0.705454,0.708752,3,11.082703,99.995232,47.121316,127,121,118,122.0,10,49.435577,-0.002955,0.000000,0
612,30.610000,44.979668,-11.883726,0.315622,13.883815,-0.007596,-0.009602,0.012136,0.000758,-0.005054,1.566796,0.002052,-0.001523,0.705690,0.708517,3,17.464315,99.654205,46.647401,128,122,120,123.33333333333333,10,49.435110,-0.002473,0.000000,0
613,30.660000,44.982054,-11.189463,0.315002,13.886344,-0.008745,-0.001954,0.010839,0.000184,-0.005302,1.567363,0.001936,-0.001813,0.705889,0.708317,3,19.654947,99.993828,46.673924,128,122,121,123.66666666666667,10,49.434789,-0.002408,0.000000,0
614,30.710000,44.984188,-10.495084,0.315181,13.888396,0.007527,0.003796,0.004713,0.000296,-0.005216,1.567741,0.001946,-0.001743,0.706024,0.708184,3,14.530565,99.987175,46.382800,128,123,121,124.0,10,49.434639,-0.000943,0.000000,0
615,30.760000,44.986291,-9.800633,0.315845,13.889425,-0.003414,0.006468,0.002504,0.000446,-0.004933,1.567893,0.001899,-0.001589,0.706078,0.708130,3,19.650396,99.935478,46.193288,128,122,120,123.33333333333333,10,49.434667,-0.000394,0.000000,0
616,30.810000,44.988064,-9.106161,0.316629,13.889431,-0.014461,0.006254,-0.000971,-0.000151,-0.004607,1.567932,0.001573,-0.001684,0.706091,0.708117,3,2.099651,99.880524,46.142384,128,121,119,122.66666666666667,10,49.434808,0.000231,0.000000,0
617,30.860000,44.989956,-8.411709,0.317251,13.888820,0.004378,0.004150,0.002641,-0.000413,-0.004352,1.567952,0.001390,-0.001687,0.706098,0.708110,3,19.649544,99.970573,46.040690,128,121,118,122.33333333333333,10,49.434960,-0.000737,0.000000,0
618,30.910000,44.992158,-7.717300,0.317569,13.887861,0.012748,0.001462,0.007927,0.000192,-0.004225,1.568227,0.001560,-0.001428,0.706196,0.708013,3,16.682804,99.958122,45.904219,128,121,118,122.33333333333333,10,49.435101,-0.001686,0.000000,0
619,30.960000,44.994030,-7.022933,0.317581,13.887106,-0.002930,-0.000824,0.013756,0.000353,-0.004224,1.568793,0.001617,-0.001370,0.706397,0.707813,3,17.266865,99.970825,45.826149,128,121,119,122.66666666666667,10,49.435166,-0.002961,0.000000,0
620,31.010000,44.995162,-6.328596,0.317383,13.886601,0.000721,-0.002089,0.012433,0.000215,-0.004308,1.569473,0.001598,-0.001448,0.706637,0.707573,3,19.344666,99.977531,45.713630,128,122,120,123.33333333333333,10,49.435179,-0.002728,0.000000,0
621,31.060000,44.995942,-5.634269,0.317105,13.886525,0.010146,-0.002286,0.007935,0.000614,-0.004422,1.569966,0.001780,-0.001347,0.706812,0.707398,3,18.814402,99.999146,45.393426,129,123,121,124.33333333333333,10,49.435137,-0.001622,0.000000,0
622,31.110000,44.996453,-4.939939,0.316858,13.886715,-0.006465,-0.001721,0.006250,0.000694,-0.004522,1.570302,0.001844,-0.001354,0.706931,0.707279,3,18.155727,99.950996,45.247350,130,124,122,125.33333333333333,10,49.435076,-0.001211,0.000000,0
623,31.160000,44.996477,-4.245595,0.316711,13.886995,-0.014038,-0.000796,0.004717,0.000013,-0.004581,1.570576,0.001624,-0.001615,0.707027,0.707183,3,9.091512,99.994637,45.091486,130,125,122,125.66666666666667,10,49.435035,-0.001053,0.000000,0
624,31.210000,44.996412,-3.551235,0.316677,13.887321,0.004851,0.000070,0.002306,-0.000151,-0.004594,1.570740,0.001571,-0.001678,0.707085,0.707125,3,17.147621,99.991127,44.972959,131,125,123,126.33333333333333,10,49.434996,-0.000543,0.000000,0
625,31.260000,44.996650,-2.856865,0.316729,13.887456,0.007503,0.000645,0.010286,0.000257,-0.004572,1.571035,0.001707,-0.001525,0.707189,0.707020,3,16.610741,99.823303,44.728984,131,126,123,126.66666666666667,10,49.434986,-0.002237,0.000000,0
626,31.310000,44.996602,-2.162488,0.316824,13.887531,-0.001817,0.000820,0.026006,0.000269,-0.004533,1.571977,0.001699,-0.001507,0.707523,0.706687,3,16.110029,97.144424,44.632485,132,126,124,127.33333333333333,10,49.434991,-0.005773,0.000000,0
627,31.360000,44.995690,-1.468119,0.316920,13.887248,0.014072,0.000758,0.042285,0.000520,-0.004494,1.573741,0.001775,-0.001402,0.708146,0.706063,3,15.632551,97.761909,44.601858,132,127,125,128.0,10,49.435046,-0.009389,0.000000,0
628,31.410000,44.993581,-0.773778,0.316992,13.886671,0.026068,0.000566,0.053609,0.001689,-0.004464,1.576187,0.002178,-0.000975,0.709009,0.705195,3,15.222445,99.831123,44.496753,130,125,123,126.0,10,49.435066,-0.011576,0.000000,0
629,31.460000,44.989513,-0.079468,0.317021,13.886359,0.005090,0.000186,0.061926,0.002410,-0.004453,1.579110,0.002429,-0.000712,0.710040,0.704157,3,9.226272,99.734230,44.454747,127,122,120,123.0,10,49.435039,-0.013249,0.000000,0
630,31.510000,44.982939,0.614809,0.317011,13.886025,-0.003637,-0.000060,0.070821,0.002217,-0.004460,1.582452,0.002365,-0.000780,0.711215,0.702970,3,14.342283,99.286858,44.435532,125,120,118,121.0,10,49.435074,-0.015363,0.000000,0
631,31.560000,44.973950,1.309037,0.316986,13.885586,0.011802,-0.000045,0.076215,0.002465,-0.004472,1.586144,0.002458,-0.000691,0.712512,0.701656,3,13.931024,99.789703,44.343135,126,121,118,121.66666666666667,10,49.435061,-0.016442,0.000000,0
632,31.610000,44.962652,2.003204,0.316958,13.884889,0.009339,0.000072,0.095858,0.002987,-0.004483,1.590438,0.002646,-0.000503,0.714017,0.700123,3,16.948870,97.648422,44.286738,127,121,119,122.33333333333333,10,49.435029,-0.020720,0.000000,0
633,31.660000,44.948154,2.697177,0.316957,13.882616,0.005030,0.000332,0.127309,0.003146,-0.004479,1.596067,0.002702,-0.000437,0.715984,0.698111,3,17.848804,97.778664,44.280426,123,118,117,119.33333333333333,10,49.434683,-0.027724,0.000000,0
634,31.710000,44.929456,3.391033,0.316957,13.881314,0.027904,0.000684,0.157765,0.003922,-0.004483,1.603292,0.002974,-0.000150,0.718502,0.695519,3,20.619259,99.896469,44.238055,113,110,110,111.0,10,49.435204,-0.034295,0.000000,0
635,31.760000,44.905496,4.084595,0.316989,13.878887,0.035208,0.001207,0.172973,0.005658,-0.004471,1.611644,0.003572,0.000493,0.721400,0.692509,3,13.908997,98.749916,44.376703,103,100,101,101.33333333333333,10,49.435060,-0.037113,0.000000,0
636,31.810000,44.875168,4.777699,0.317048,13.873377,0.005760,0.001665,0.176686,0.006539,-0.004446,1.620406,0.003864,0.000836,0.724426,0.689341,2,20.691278,99.029648,44.335883,75,78,93,82.0,10,49.435089,-0.037745,0.000000,0
637,31.860000,44.838228,5.470480,0.317061,13.876809,-0.009627,0.000587,0.177556,0.006198,-0.004463,1.629238,0.003750,0.000723,0.727464,0.686136,2,20.740505,99.487114,44.244368,74,77,93,81.33333333333333,10,49.434762,-0.038130,0.000000,0
638,31.910000,44.795208,6.163019,0.317032,13.877421,0.005522,0.000717,0.188130,0.006070,-0.004494,1.638334,0.003714,0.000683,0.730577,0.682820,2,20.359013,99.964218,44.193285,74,78,93,81.66666666666667,9,49.434912,-0.040475,0.000000,0
639,31.960000,44.746134,6.855083,0.317019,13.875311,0.007196,0.001347,0.210935,0.006348,-0.004502,1.648308,0.003808,0.000801,0.733973,0.679168,2,19.967075,99.677017,44.056670,75,78,93,82.0,9,49.434903,-0.045398,0.000000,0
640,32.010000,44.689938,7.546032,0.317119,13.866395,0.009277,0.002106,0.238047,0.006604,-0.004429,1.659566,0.003863,0.000941,0.737784,0.675025,2,19.559803,99.905449,44.068445,64,69,88,73.66666666666667,9,49.432839,-0.051555,0.000000,0
641,32.060000,44.625669,8.236542,0.317097,13.869704,0.026748,0.001693,0.260934,0.007420,-0.004448,1.672109,0.004137,0.001262,0.742002,0.670383,2,19.184357,99.935707,44.125754,17,19,24,20.0,9,49.435122,-0.056325,0.000000,0
642,32.110000,44.552496,8.926008,0.317103,13.866270,0.027682,0.002316,0.268357,0.008879,-0.004448,1.685382,0.004614,0.001834,0.746434,0.665441,2,18.878574,99.926682,44.063930,52,60,81,64.33333333333333,9,49.434767,-0.057387,0.000000,0
643,32.160000,44.469943,9.613349,0.317330,13.834205,0.004467,0.006317,0.270155,0.009452,-0.004309,1.698804,0.004739,0.002126,0.750882,0.660416,2,18.554218,99.988907,44.041389,51,59,80,63.333333333333336,8,49.435623,-0.058637,0.000000,0
644,32.210000,44.377939,10.298854,0.317519,13.839612,-0.002279,0.001987,0.285441,0.009239,-0.004222,1.712633,0.004622,0.002107,0.755431,0.655209,2,18.266794,99.827347,43.958015,31,40,59,43.333333333333336,9,49.429816,-0.061924,0.000000,0
645,32.260000,44.276253,10.983958,0.317309,13.857069,0.010872,-0.001246,0.299709,0.009338,-0.004394,1.727333,0.004703,0.002122,0.760226,0.649638,2,18.056581,99.875130,43.877461,33,42,62,45.666666666666664,9,49.433177,-0.064420,0.000000,0
646,32.310000,44.164476,11.667266,0.317157,13.833372,0.007237,0.004449,0.309753,0.009719,-0.004485,1.742597,0.004845,0.002275,0.765162,0.643816,2,17.863317,98.825974,43.926165,35,43,63,47.0,8,49.440173,-0.066933,0.000000,0
647,32.360000,44.042205,12.347543,0.317265,13.826266,0.000550,0.003566,0.310332,0.009829,-0.004396,1.758054,0.004828,0.002383,0.770114,0.637883,2,17.674601,99.826668,43.958640,35,44,64,47.666666666666664,8,49.433537,-0.066785,0.000000,0
648,32.410000,43.909180,13.026828,0.317061,13.849751,0.006175,-0.000329,0.307986,0.009956,-0.004552,1.773488,0.004910,0.002420,0.775014,0.631920,2,17.549837,99.762794,43.929243,34,43,63,46.666666666666664,8,49.434366,-0.065783,0.000000,0
649,32.460000,43.765776,13.704245,0.316877,13.853823,0.003724,0.000989,0.310119,0.009990,-0.004649,1.788912,0.004939,0.002440,0.779864,0.625925,2,17.431211,99.877281,43.940565,34,43,62,46.333333333333336,8,49.432736,-0.066418,0.000000,0
650,32.510000,43.611961,14.378662,0.316981,13.823343,-0.001009,0.007145,0.313230,0.009847,-0.004552,1.804461,0.004838,0.002453,0.784707,0.619843,2,17.373665,99.824142,43.828237,31,40,59,43.333333333333336,8,49.435617,-0.068120,0.000000,0
651,32.560000,43.447873,15.050040,0.317188,13.835435,0.009478,0.002936,0.335788,0.009813,-0.004412,1.820643,0.004752,0.002521,0.789696,0.613474,2,17.358562,99.870247,43.667471,30,39,58,42.333333333333336,7,49.429552,-0.072553,0.000000,0
652,32.610000,43.272997,15.719747,0.317080,13.843096,0.018371,0.002514,0.361727,0.010425,-0.004506,1.838165,0.004953,0.002777,0.795040,0.606531,2,17.385582,99.879272,43.643976,32,40,60,44.0,7,49.435304,-0.076930,0.000000,0
653,32.660000,43.086241,16.385278,0.317231,13.809514,0.019346,0.008344,0.357627,0.011468,-0.004412,1.856093,0.005203,0.003268,0.800443,0.599377,2,17.428370,99.931389,43.505442,31,39,58,42.666666666666664,7,49.436834,-0.076869,0.000000,0
654,32.710000,42.887682,17.046406,0.317496,13.808169,0.009803,0.005204,0.359948,0.012011,-0.004292,1.873969,0.005286,0.003568,0.805767,0.592198,2,17.532610,99.979645,43.361775,32,40,60,44.0,7,49.433792,-0.077706,0.000000,0
